cd_papel,ATR,Coef_Variacao
756,0.1400297989774068,0.9342636133775594
758,3.0857135278080703,1.3466727377947525
762,0.10112312037858619,0.5190613532199662
764,0.0010203790087463557,3.839680048305128
767,1.4285714285714245e-07,0.8830731842212362
769,1.2047619047619027e-05,0.6512078459207364
770,0.00022353827606992166,0.35636900515968284
771,9.285714285714288e-06,0.48606783162007294
773,0.00011396265560165978,0.4863159884394251
775,4.026801296434804e-05,1.1680949865242427
776,0.0001517658730158947,2.3237268245514477
779,0.00017857142857142846,0.06992239840947119
781,0.11235714285714278,0.8304187341749889
782,0.8656204323308271,0.4869698915037645
784,0.004273496240601503,0.4164893891247965
785,1.282899320091673,0.8045308156890495
787,7.85714285714286e-05,0.24770935179900108
789,0.4830861532605938,0.5774282084455804
790,0.1437499999999999,1.0855667508567108
792,2.3640246796392974e-05,0.447617592252473
794,0.0036019096209912536,0.26877782892586466
795,0.00273000452079566,1.446106511331503
796,0.13798769852495452,1.0165894235969006
797,0.10432448079783047,0.6038113209480779
799,0.0,0.4649168539288652
805,0.00017346938775510219,0.2200642280519999
806,0.0022321428571428575,0.4988855194402268
807,0.46139236258083477,1.0134523979844388
808,0.22337662337662334,0.5217083282274525
809,0.04530579643998175,0.672570671744133
813,0.4780644093775037,0.9853888952673243
