cd_papel,retorno_acumulado,volatilidade,cluster
603,-0.9996666666666667,0.4659615805753659,0
604,-0.41192052980138905,0.16966477739382238,0
605,-0.7928607142857175,0.7281329014680903,0
607,213.76470588236987,144.852737872856,0
608,-0.998166,0.1283251572713011,0
609,-0.9972384615384614,0.2716068272129696,0
611,-0.9951165371809098,0.4027619717391606,0
612,-0.9995,0.6715396367244955,0
614,-0.9999738,0.11485934758737197,0
615,-0.9578026533996692,0.10016808394543548,0
616,-0.9950000062499921,0.4948771032957776,0
618,-0.9998312500000001,0.6866884244368793,0
619,-0.9972049689440995,0.6220292179424087,0
620,-0.9994736842105263,0.5543186250634802,0
621,-0.7927499999999708,105.7791213774742,0
622,-0.9989403973509934,0.24656614011301423,0
623,-0.9966666666666667,0.3299367337662901,0
624,-0.9971428571428573,0.128810564421302,0
625,-0.9914285714285713,0.148825036010735,0
626,-0.9918918918918928,0.2010055501497573,0
627,-0.9998421052631579,0.15443284046071162,0
628,11.400000000000427,125.58332113815652,0
629,-0.9971867007672638,0.6224423544124595,0
630,-0.9982222222222221,0.8161337338971709,0
631,-0.9983786413014105,2.5600287708615195,0
632,-0.9985999766662779,0.19369954950143498,0
633,-0.9865000000000003,0.47106234300175787,0
634,-0.9940298507462685,0.6367842115218115,0
635,-0.3333333333333305,109.88592668907027,0
636,-0.9993594306049822,0.5808285940279126,0
637,-0.9972926829268293,0.3633450702962188,0
638,-0.9962500000000001,1.0404353816756622,0
639,-0.997625,0.3752151487887776,0
640,-0.9800000000000022,0.48395316031493674,0
641,-0.9992857142857143,0.5208508835932151,0
643,-0.9928571428571431,0.4439154119390182,0
644,39.40404040404344,66.52510093395627,0
645,-0.9990033222591364,4.159331845248347,0
646,-0.9994999999999999,0.26616893492850885,0
