cd_papel,retorno_acumulado,volatilidade,volume_medio,negocios_medio
343,-0.9973770491803281,0.11988945878335537,16374300.505916031,2.8931297709923665
344,23.70000000000103,584.1456330182707,9953.721224489796,5.465986394557823
345,-0.9785744893586613,0.5891961101635418,208225.88235294117,1.6176470588235294
346,-0.9785744893586634,0.5411464281574411,391288.00166666665,1.6875
347,-0.999840003199936,0.20027033403750152,281800.3856880734,1.4862385321100917
348,1.2434782608692196,64.50375732770225,448175.3012477396,14.009041591320072
349,-0.903908293583639,0.07469815924880284,353417.46430290164,3.112526539278132
350,2.274999999999643,57.09131024561938,560137.70036,1.808
351,-0.9921163529411765,0.09240691164616997,960298.4261802576,1.8197424892703862
352,-0.8923076923076936,111.01410726059734,208610.25,1.45
353,-0.9979152173913041,0.0653687640045764,22137183.963297002,4.513623978201635
354,0.462545454545396,1.5686896007704514,331953.16767704673,26.284781516825717
355,-0.905941176470599,0.03610082005790003,4771374.797422785,571.8142769482512
356,9.513513513513818,19.767658740021208,6497361.763992173,6.046575342465753
357,-0.9975555555555554,0.32135731795883865,2589950.899224806,1.3410852713178294
358,-0.9879999999999997,0.09142155229581946,130094.04162679425,1.667464114832536
359,-0.9900497512437821,49.96267640261416,73952.5254385965,1.4210526315789473
360,-0.6406818181818392,32.953314037759185,2279833.594536532,18.84732824427481
361,-0.9913244897959188,0.05116074732959631,3796008.2219330855,5.912639405204461
362,-0.6545454545455358,0.678627084862109,4098291.44,2.8227848101265822
364,-0.9995174825174825,0.1802868031430146,85298.8365882353,1.8058823529411765
365,-0.9472871035172251,0.035107709332678615,149839.35221257625,7.70976067573909
366,-0.9739188400966599,0.056249797680706745,127144.16184814351,3.1752190237797246
367,-0.9989558823529412,0.2107386062998615,148988.29268292684,1.170731707317073
368,-0.9999742857142857,0.057155187886919305,1201673.8996246834,149.61201934146902
369,-0.9972055888223555,0.2656582127499452,119421.34818181819,1.4545454545454546
370,-0.9955156950672639,0.17733069294556855,2557296.5581395347,4.406976744186046
371,6.750155989720952e-14,46.813931109565935,69913.7350241546,9.801932367149758
372,0.4200000000000821,34.82278797455429,26452.126618705035,7.705035971223022
373,-0.9866666666666662,0.1399928862347371,98620.51720394737,2.2960526315789473
374,12.981249999999406,17.337731891537217,5308499.416752844,1121.6558945191314
375,5200.675977653734,6.298067098891433,46192.520321572134,7.815542652970076
376,-0.9999175789473684,0.2666442722901768,32957160.2516129,2.967741935483871
377,-0.9916666666666665,0.16927790031026882,2996939.011204819,2.072289156626506
378,-0.9995360824742268,0.1645450271743431,51300.94825,2.4
379,-0.987790919496375,0.9384254088911406,660713.3333333334,1.8888888888888888
380,-0.99915,0.06369249721079148,20804940.854356915,3.4742765273311895
381,6.000000000000688,34.802840352606815,151498.0995,3.3466666666666667
382,69.41666666665915,280.6889061351432,29178.18901574803,3.806299212598425
383,1.2544776119402972,0.14661534229985257,1868511.3333333333,1.6666666666666667
384,-0.9973888888888887,0.1450158347356669,121032.67854063018,2.2504145936981756
